  9.9342027429001656e-001  1.0190683655133923e+000
  1.0076791141558350e+000  1.0691717808093144e+000
  9.9943365169998488e-001  9.8088005575086146e-001
  1.0025092576438113e+000  8.9283051617367715e-001
  1.0029141807063724e+000  1.0671748028875980e+000
  9.9653099034714110e-001  1.0341201569625347e+000
  1.0033192094168204e+000  1.0522401211914703e+000
  9.9589424913839419e-001  9.5889760144103864e-001
  9.9765282579867043e-001  8.5314841233535776e-001
  9.9277990587298726e-001  1.0568968761643547e+000
  9.9710401580672448e-001  1.0690745022394978e+000
  1.0012039548629144e+000  1.0339012342134088e+000
  1.0016412905729843e+000  1.0874543041787292e+000
  1.0028181535504856e+000  1.0324052640035608e+000
  9.9941729216206232e-001  1.0183029348782113e+000
  1.0059999074680512e+000  1.0101652928184157e+000
  9.9606424672862404e-001  1.0488227215990478e+000
  1.0085845270354015e+000  9.7325542157417766e-001
  9.9653399309756741e-001  9.8501532920908652e-001
  9.9359417624765733e-001  1.0086773179662851e+000
  1.0013688679263903e+000  1.0723311550652426e+000
  1.0015782467657945e+000  1.0080531865972111e+000
  1.0021830546166290e+000  1.0160523262733643e+000
  1.0069143021419027e+000  9.9166217589196015e-001
  9.9481101467167177e-001  9.7454804687885621e-001
  9.9778113081120456e-001  9.2817484655564486e-001
  9.9830328975971439e-001  9.2862614323056558e-001
  1.0005205983005125e+000  1.0663427899052291e+000
  9.9698456982130246e-001  1.0356170371422200e+000
  1.0059862420084975e+000  9.7630003692901535e-001
  9.9493774632045207e-001  9.7170473804578339e-001
  1.0046878591159598e+000  9.5845343279677064e-001
  9.9878478378158531e-001  9.9728015447227469e-001
  1.0024676720754968e+000  1.0478278153573033e+000
  9.9618668899850449e-001  9.6036608030004411e-001
  9.9978410135416129e-001  9.7202046737954217e-001
  1.0042015559619144e+000  9.7861201716347324e-001
  9.9972744253104207e-001  1.1105231627167709e+000
  1.0021345356818356e+000  1.0216465607567451e+000
  1.0074750880071641e+000  1.1279046852232018e+000
  1.0002606356295844e+000  1.0696233711340914e+000
  1.0023065606386543e+000  1.0130070638497399e+000
  1.0018989131454945e+000  1.0481759512331306e+000
  9.9945810820145176e-001  1.0461224129970002e+000
  1.0095369826928764e+000  1.0412739762974836e+000
  1.0015994153697592e+000  1.0601821637558073e+000
  1.0022279974375232e+000  1.0457274844268343e+000
  1.0051856002829480e+000  1.0343584706328519e+000
  1.0031618129317172e+000  9.7554109304098413e-001
  1.0018646134803018e+000  9.8759751096439863e-001
  1.0006770558569755e+000  1.0200141556417204e+000
  1.0036356855458310e+000  9.6173414216481024e-001
  1.0020427086992045e+000  1.0451254158604084e+000
  1.0071825078617924e+000  9.8786026430678153e-001
  1.0044105392373814e+000  9.8892203860727146e-001
  9.8808793700555220e-001  9.4592878135509983e-001
  1.0083544553962021e+000  1.0167182122823584e+000
  1.0042389540022598e+000  9.9051930998199345e-001
  1.0028974590508324e+000  9.4854952100903700e-001
  1.0043838639237008e+000  1.0229121383838251e+000
  9.9677084748313516e-001  9.6034123125534876e-001
  1.0044249302051511e+000  1.1143358818102851e+000
  1.0048474144895081e+000  1.0038285276135848e+000
  9.9664320515180904e-001  9.9193362053551892e-001
  1.0087734679392935e+000  9.8153749670511525e-001
  9.9972703046197775e-001  1.0162368088628415e+000
  1.0057370160828596e+000  1.1021253624949614e+000
  1.0049046378625826e+000  1.0165685828590549e+000
  9.9433416365229110e-001  9.8698458903167618e-001
  1.0054994165906863e+000  9.8559676277688946e-001
  1.0041581146490302e+000  1.0416900133384333e+000
  9.9959074686435523e-001  1.0103188599030337e+000
  1.0034369342328717e+000  1.0122111673617771e+000
  1.0042341377831725e+000  9.9414095552009940e-001
  1.0016963844030373e+000  9.4736391352024674e-001
  1.0002626982411704e+000  1.0310329764768558e+000
  1.0023574718207569e+000  1.0605812614347261e+000
  1.0076709600285549e+000  1.0381573408187359e+000
  9.9656800664352863e-001  1.0089346590413109e+000
  1.0012715608067018e+000  1.0703459634794277e+000
  1.0056870967176159e+000  1.0618731629993807e+000
  9.9804392984633972e-001  9.9480935977815577e-001
  1.0026605059619706e+000  1.0369082170156518e+000
  1.0020189027912032e+000  9.9632588779701514e-001
  1.0015346691048839e+000  9.2696543581628810e-001
  9.9732008580380416e-001  1.0597102161838960e+000
  1.0034371795048969e+000  9.4229276064779355e-001
  1.0024447191170089e+000  1.0425380406289033e+000
  1.0015752743003830e+000  1.0035540214334244e+000
  1.0061102218082654e+000  9.7851896881689215e-001
  9.9793384562310627e-001  1.1054950902368770e+000
  1.0095488122715663e+000  1.0544089123092057e+000
  9.9968360790008326e-001  1.0225702565146937e+000
  1.0026046615561743e+000  9.7098465614092166e-001
  1.0010528411285218e+000  1.0042728122896274e+000
  1.0009329916752288e+000  1.0345275108707863e+000
  1.0022216112157591e+000  1.0457803192473552e+000
  1.0019267940148584e+000  1.0182415948195447e+000
  9.9600327540392042e-001  9.7827219686950395e-001
  1.0050064137372481e+000  7.4052820539292963e-001
  9.9814795805553125e-001  9.4514462118623510e-001
  1.0044609188266884e+000  1.0591287171648882e+000
  1.0056876063282403e+000  1.0640131326294244e+000
  9.9999751586007779e-001  1.0711550386223274e+000
  1.0078687600235503e+000  1.0096781791817175e+000
  9.9744400762946184e-001  1.0028947567685327e+000
  1.0034913621209745e+000  9.8656966473135910e-001
  1.0020223699744923e+000  1.0560836241108191e+000
  1.0040915682247258e+000  9.8715720225939052e-001
  1.0042514351098337e+000  9.7102775112473760e-001
  9.9721084823797712e-001  1.0213708377890545e+000
  1.0057906852837326e+000  9.9856471630946342e-001
  1.0004684194326381e+000  9.6909771435645176e-001
  9.9930097213642421e-001  1.0222892064526858e+000
  1.0011833588561001e+000  1.0537942652745236e+000
  1.0011808055169933e+000  9.9497441971644496e-001
  9.9617252643399712e-001  1.0103256910846383e+000
  1.0005254500475649e+000  1.0294101748402149e+000
  1.0013387304365746e+000  1.0297818678346113e+000
  1.0003689405191456e+000  9.9536009512090518e-001
  1.0007090720504035e+000  1.0472735489302849e+000
  1.0034181564601898e+000  1.0195479647472780e+000
  1.0018423120973907e+000  9.8979907329908001e-001
  1.0003259205477351e+000  9.3698593111715012e-001
  9.9966696825778756e-001  1.0056860287952814e+000
  1.0076893672069909e+000  9.9889636331265375e-001
  9.9331638433420899e-001  9.4132945752856712e-001
  1.0041825262213135e+000  1.0059901056364760e+000
  1.0018259191505723e+000  1.0143836668270370e+000
  9.9994396191119495e-001  9.5270143480749059e-001
  9.9963414435403486e-001  1.0556175974468407e+000
  1.0042815049793044e+000  9.9236809757155431e-001
  1.0002484125297932e+000  9.7741574602054393e-001
  1.0009604607809151e+000  8.8837254877573602e-001
  9.9637884806909494e-001  9.1448716840418276e-001
  9.9686189029369476e-001  9.4950845614207013e-001
  9.9765035077942221e-001  1.0590478517387123e+000
  9.9722229403562224e-001  1.0126320630160857e+000
  9.9472934886058983e-001  1.0865400421574967e+000
  1.0007680979243740e+000  1.1191242346660042e+000
  1.0035722477146500e+000  1.0470392136498488e+000
  1.0004139363321956e+000  1.0023694724324519e+000
  1.0027718806737458e+000  1.0325902095901176e+000
  9.9739807204072872e-001  9.5605442700861321e-001
  1.0015571433859445e+000  1.0283970811389880e+000
  9.9628471792228079e-001  1.0212708217745423e+000
  9.9880868932425437e-001  9.9088238343781954e-001
  9.9626340724909446e-001  1.0083075485148254e+000
  1.0025335510595730e+000  9.5791704576397685e-001
  1.0000489072945822e+000  1.0593298818748531e+000
  1.0099250364542247e+000  1.0798456265262553e+000
  9.9883190288890533e-001  1.0288304522802496e+000
  1.0038810760861281e+000  9.7718649335266949e-001
  9.9948515644413749e-001  9.8986411105268779e-001
  1.0009972089647259e+000  1.0049210774868635e+000
  9.9929278069942828e-001  9.6961506147768994e-001
  1.0029398250203685e+000  1.0307151535041670e+000
  9.9419124599971598e-001  9.8017074671433235e-001
  1.0099276410433367e+000  1.0011135307166550e+000
  1.0009305920472256e+000  1.0079536032067971e+000
  1.0040902246878154e+000  1.0438696049576845e+000
  1.0004155611212058e+000  1.0259728880112051e+000
  9.9767447198855241e-001  1.0340548160915775e+000
  1.0034597890612726e+000  1.0058957510181454e+000
  9.9233268985872913e-001  1.0291263179781824e+000
  1.0063018458202064e+000  9.8160781425271448e-001
  9.9888377366967607e-001  1.0248228674835735e+000
  1.0046953657380528e+000  1.0035882440615591e+000
  1.0014895163221558e+000  1.0084854922424678e+000
  1.0013886868840440e+000  1.0345068947447640e+000
  1.0022861503662832e+000  1.0045664903359914e+000
  9.9938043516314501e-001  1.0180921061961863e+000
  1.0004247708805007e+000  9.7660492112170971e-001
  1.0021295960781935e+000  1.0350069538687341e+000
  9.9733626292809485e-001  1.0409409830886991e+000
  1.0112957125976081e+000  9.8164411341020452e-001
  1.0001595446879159e+000  9.4704173456824969e-001
  9.9761152734984526e-001  1.0060963562120222e+000
  1.0039794640010808e+000  1.0009349103464387e+000
  1.0020946331921019e+000  9.7339246594407569e-001
  9.9772704940709733e-001  1.0201125330988277e+000
  1.0032889130141818e+000  1.0353077169559040e+000
  9.9978425315536745e-001  9.8199331801341405e-001
  1.0019937274600843e+000  9.8849811438654478e-001
  9.9964318050897782e-001  9.5923382970468885e-001
  1.0006414022021404e+000  1.0025397733239685e+000
  1.0042479198320275e+000  1.0082909027623868e+000
  9.9810023645091028e-001  1.0271578808943294e+000
  1.0008729848676994e+000  1.0150639141334159e+000
  1.0015632182036727e+000  1.0220743808559880e+000
  1.0039182679011516e+000  1.0225411202413954e+000
  1.0035202614445675e+000  1.0221225732282866e+000
  9.9672359908856611e-001  1.0335979763053862e+000
  1.0025936018188832e+000  1.0092136039143826e+000
  9.9965346295267965e-001  1.0155675109007103e+000
  9.9716459196987750e-001  9.6362294203172694e-001
  1.0054280423376185e+000  1.0323471362153636e+000
  1.0027692116895828e+000  1.0206381989391884e+000
  1.0000223334793530e+000  1.0284972544025575e+000
  1.0024862498037042e+000  1.0130498782063975e+000
  1.0031020821937215e+000  1.0182474646662258e+000
  1.0039096974529951e+000  1.0256769507804113e+000
  1.0009060690873164e+000  1.0216280580412198e+000
  9.9836686259538920e-001  9.8980798090825273e-001
  1.0043246168610067e+000  9.4963684459439945e-001
  9.9891650568579737e-001  1.0383654921091470e+000
  1.0011890815008888e+000  1.0257296876130486e+000
  1.0012117212052742e+000  1.0018730937345293e+000
  1.0008310597041523e+000  1.0389002292292631e+000
  1.0027918103420299e+000  1.0072558052384670e+000
  1.0031917248995201e+000  1.0326346453927193e+000
  1.0010922318721218e+000  1.0025583329514023e+000
  9.9992178741025461e-001  9.6813378575078324e-001
  1.0006541295561138e+000  1.0067081838041445e+000
  1.0009437610819714e+000  1.0735776352745268e+000
  1.0036865434066249e+000  1.0468186040230520e+000
  1.0066915319719090e+000  1.0517326032076955e+000
  9.9901502642539708e-001  9.9755263068870281e-001
  1.0017583340830374e+000  1.0545915920283788e+000
  1.0013492543469482e+000  9.6010720543331018e-001
  1.0016962092859143e+000  9.9984831862797663e-001
  1.0018907775882275e+000  1.0148511620276734e+000
